transaction_id,timestamp,amount,category,merchant,is_anomaly
txn_3167067,2025-10-22T21:36:42,166.38,utilities,walmart,0
txn_5913478,2025-10-23T00:07:42,37.47,entertainment,uber,0
txn_7825278,2025-10-23T01:56:42,1575.03,rent,starbucks,0
txn_3819785,2025-10-23T02:02:42,6.7,shopping,uber,0
txn_7905424,2025-10-23T02:40:42,5.48,dining,starbucks,0
txn_5528166,2025-10-23T02:45:42,29.06,dining,starbucks,0
txn_5339727,2025-10-23T02:55:42,10454.62,shopping,local_restaurant,1
txn_7061266,2025-10-23T03:17:42,24.81,entertainment,amazon,0
txn_4192306,2025-10-23T04:57:42,36.1,shopping,starbucks,0
txn_5436072,2025-10-23T06:36:42,15.73,shopping,uber,0
txn_7972102,2025-10-23T08:44:42,14.56,groceries,target,0
txn_4358772,2025-10-23T08:45:42,27.18,entertainment,walmart,0
txn_6473892,2025-10-23T10:53:42,7589.8,dining,target,1
txn_8659256,2025-10-23T13:09:42,30.56,shopping,target,0
txn_7792872,2025-10-23T14:04:42,25.4,dining,target,0
txn_9357646,2025-10-23T14:15:42,21.11,dining,local_restaurant,0
txn_7143245,2025-10-23T15:01:42,7.8,shopping,amazon,0
txn_6887898,2025-10-23T18:26:42,15.89,groceries,target,0
txn_3165742,2025-10-23T19:32:42,4.66,shopping,walmart,0
txn_5266708,2025-10-23T22:00:42,15.35,groceries,local_restaurant,0
txn_5454110,2025-10-24T00:26:42,6.41,shopping,walmart,0
txn_5811331,2025-10-24T01:00:42,18.55,shopping,walmart,0
txn_8566427,2025-10-24T02:48:42,1956.06,rent,amazon,0
txn_9469178,2025-10-24T03:17:42,101.77,utilities,uber,0
txn_8823774,2025-10-24T03:51:42,1768.19,rent,walmart,0
txn_5883983,2025-10-24T04:40:42,1881.45,rent,local_restaurant,0
txn_2059943,2025-10-24T05:02:42,1433.79,rent,starbucks,0
txn_9082785,2025-10-24T05:58:42,17.69,dining,target,0
txn_7474961,2025-10-24T07:46:42,24.68,groceries,amazon,0
txn_7804795,2025-10-24T07:51:42,175.67,utilities,uber,0
txn_3468635,2025-10-24T08:02:42,1252.4,rent,uber,0
txn_1659539,2025-10-24T10:01:42,5949.39,utilities,target,1
txn_2805808,2025-10-24T10:02:42,1435.67,rent,local_restaurant,0
txn_6138985,2025-10-24T10:45:42,53.67,dining,netflix,0
txn_2558544,2025-10-24T11:45:42,12.68,groceries,local_restaurant,0
txn_7771773,2025-10-24T12:03:42,11.21,dining,starbucks,0
txn_6924555,2025-10-24T13:27:42,16.9,entertainment,target,0
txn_2619888,2025-10-24T13:32:42,1211.02,rent,walmart,0
txn_1769148,2025-10-24T14:19:42,32.32,dining,netflix,0
txn_5826507,2025-10-24T14:49:42,32.84,dining,amazon,0
txn_4585968,2025-10-24T15:01:42,20.36,dining,walmart,0
txn_5238664,2025-10-24T15:22:42,23.12,entertainment,target,0
txn_7286905,2025-10-24T15:30:42,26.08,groceries,uber,0
txn_7679943,2025-10-24T15:38:42,54.47,groceries,amazon,0
txn_6439234,2025-10-24T16:41:42,29.13,shopping,uber,0
txn_5576121,2025-10-24T18:29:42,11.13,shopping,netflix,0
txn_9857108,2025-10-24T18:32:42,1504.23,rent,target,0
txn_9574454,2025-10-24T19:01:42,20.47,shopping,starbucks,0
txn_7570312,2025-10-24T19:12:42,113.09,utilities,walmart,0
txn_2017375,2025-10-24T19:15:42,8.73,entertainment,target,0
txn_1365809,2025-10-24T19:42:42,7.5,groceries,starbucks,0
txn_1050939,2025-10-24T19:55:42,87.05,shopping,starbucks,0
txn_4804153,2025-10-24T20:22:42,70.28,utilities,target,0
txn_6025764,2025-10-24T21:18:42,72.61,dining,starbucks,0
txn_8642897,2025-10-24T22:34:42,6.85,entertainment,netflix,0
txn_7021812,2025-10-24T23:12:42,0.47,utilities,uber,1
txn_7866852,2025-10-25T00:33:42,30.69,utilities,walmart,0
txn_7835735,2025-10-25T01:30:42,53.98,entertainment,local_restaurant,0
txn_7565269,2025-10-25T03:13:42,174.38,utilities,walmart,0
txn_3596279,2025-10-25T04:03:42,95.47,utilities,starbucks,0
txn_8618488,2025-10-25T04:18:42,13.9,dining,starbucks,0
txn_9538483,2025-10-25T04:46:42,17.19,groceries,target,0
txn_9220647,2025-10-25T04:49:42,7.06,entertainment,target,0
txn_4932613,2025-10-25T04:51:42,108.84,dining,walmart,0
txn_7341921,2025-10-25T06:25:42,79.36,utilities,local_restaurant,0
txn_6066155,2025-10-25T07:05:42,18.26,groceries,amazon,0
txn_8346562,2025-10-25T07:11:42,130.9,utilities,netflix,0
txn_5579097,2025-10-25T07:31:42,68.12,utilities,starbucks,0
txn_6232829,2025-10-25T07:49:42,10.99,entertainment,netflix,0
txn_9078525,2025-10-25T08:19:42,13.62,entertainment,starbucks,0
txn_2448176,2025-10-25T08:33:42,1452.38,rent,amazon,0
txn_8379933,2025-10-25T08:40:42,14.54,entertainment,uber,0
txn_1898477,2025-10-25T09:38:42,130.0,utilities,walmart,0
txn_8620189,2025-10-25T10:26:42,1339.01,rent,walmart,0
txn_4605581,2025-10-25T10:39:42,1639.08,rent,starbucks,0
txn_5066981,2025-10-25T11:08:42,1053.91,rent,target,0
txn_9463600,2025-10-25T11:24:42,137.1,utilities,uber,0
txn_5466406,2025-10-25T11:38:42,3.43,shopping,amazon,0
txn_7501211,2025-10-25T11:52:42,18.1,dining,uber,0
txn_7260413,2025-10-25T13:30:42,13.13,entertainment,target,0
txn_3532392,2025-10-25T13:59:42,26.83,entertainment,local_restaurant,0
txn_4081091,2025-10-25T16:08:42,31.42,entertainment,starbucks,0
txn_9913613,2025-10-25T16:31:42,18.55,groceries,local_restaurant,0
txn_2746275,2025-10-25T16:45:42,13712.6,shopping,target,1
txn_4753148,2025-10-25T19:12:42,21.97,groceries,amazon,0
txn_3341152,2025-10-25T19:25:42,1800.33,rent,target,0
txn_2765330,2025-10-25T20:26:42,18.86,groceries,netflix,0
txn_5910673,2025-10-25T20:44:42,8.86,dining,target,0
txn_2182001,2025-10-25T21:54:42,10.91,entertainment,uber,0
txn_1345277,2025-10-25T22:21:42,23.28,dining,starbucks,0
txn_5442342,2025-10-25T22:56:42,129.43,utilities,local_restaurant,0
txn_6285348,2025-10-26T00:42:42,106.81,utilities,starbucks,0
txn_3463513,2025-10-26T01:05:42,17.82,entertainment,uber,0
txn_7354054,2025-10-26T01:54:42,214.58,dining,netflix,0
txn_4740079,2025-10-26T02:02:42,48.06,shopping,walmart,0
txn_8471944,2025-10-26T02:54:42,1486.89,rent,local_restaurant,0
txn_4418857,2025-10-26T04:26:42,26.24,shopping,netflix,0
txn_2743227,2025-10-26T04:32:42,50.18,groceries,amazon,0
txn_9269841,2025-10-26T04:39:42,80.4,utilities,walmart,0
txn_3109280,2025-10-26T05:48:42,133.03,utilities,amazon,0
txn_4223999,2025-10-26T06:57:42,66.15,utilities,uber,0
txn_7447503,2025-10-26T07:51:42,52.66,dining,walmart,0
txn_4934129,2025-10-26T08:23:42,15.51,dining,starbucks,0
txn_5848060,2025-10-26T09:39:42,11.15,groceries,uber,0
txn_9530589,2025-10-26T09:48:42,107.74,shopping,starbucks,0
txn_8463131,2025-10-26T09:55:42,123.71,entertainment,local_restaurant,0
txn_8945297,2025-10-26T10:10:42,32.36,groceries,local_restaurant,0
txn_7174475,2025-10-26T11:05:42,1292.67,rent,local_restaurant,0
txn_5139771,2025-10-26T11:53:42,38.96,groceries,local_restaurant,0
txn_8904400,2025-10-26T11:54:42,114.78,dining,walmart,0
txn_7928655,2025-10-26T12:22:42,1414.15,rent,amazon,0
txn_9543426,2025-10-26T15:20:42,12.83,groceries,walmart,0
txn_5281724,2025-10-26T15:27:42,15.72,entertainment,starbucks,0
txn_7768326,2025-10-26T16:32:42,61.53,groceries,walmart,0
txn_3368432,2025-10-26T18:08:42,34.49,entertainment,walmart,0
txn_9070738,2025-10-26T18:09:42,30.81,shopping,netflix,0
txn_8586288,2025-10-26T19:10:42,15.25,dining,amazon,0
txn_7238888,2025-10-26T19:15:42,25.72,dining,target,0
txn_7616243,2025-10-26T19:46:42,68.01,utilities,amazon,0
txn_1496632,2025-10-26T20:16:42,12.27,entertainment,amazon,0
txn_1139188,2025-10-26T20:29:42,7438.16,entertainment,local_restaurant,1
txn_1775128,2025-10-26T21:09:42,9.95,groceries,uber,0
txn_7888888,2025-10-26T21:23:42,114.99,groceries,starbucks,0
txn_3495927,2025-10-26T22:15:42,6894.77,groceries,starbucks,1
txn_9809210,2025-10-27T02:19:42,125.67,utilities,netflix,0
txn_8199333,2025-10-27T02:48:42,12.45,dining,walmart,0
txn_5687901,2025-10-27T03:05:42,26.5,groceries,starbucks,0
txn_2600073,2025-10-27T03:18:42,21.4,shopping,target,0
txn_3912254,2025-10-27T03:42:42,10.58,dining,netflix,0
txn_9847374,2025-10-27T04:02:42,57.54,shopping,local_restaurant,0
txn_6712668,2025-10-27T08:15:42,9.72,entertainment,amazon,0
txn_3352080,2025-10-27T11:17:42,16.82,groceries,local_restaurant,0
txn_3962530,2025-10-27T11:37:42,20.54,dining,walmart,0
txn_1295105,2025-10-27T12:47:42,32.35,entertainment,local_restaurant,0
txn_6089523,2025-10-27T13:13:42,21.94,entertainment,local_restaurant,0
txn_6139169,2025-10-27T15:01:42,1604.55,rent,netflix,0
txn_5339364,2025-10-27T15:32:42,35.05,groceries,amazon,0
txn_5383070,2025-10-27T16:05:42,155.75,utilities,uber,0
txn_3225509,2025-10-27T16:13:42,9.36,shopping,uber,0
txn_4186231,2025-10-27T16:23:42,1349.38,rent,starbucks,0
txn_6401141,2025-10-27T17:55:42,6.31,entertainment,starbucks,0
txn_7325006,2025-10-27T17:57:42,55.96,utilities,uber,0
txn_6133783,2025-10-27T19:01:42,6.28,dining,uber,0
txn_1347240,2025-10-27T19:20:42,1434.65,rent,target,0
txn_1731586,2025-10-27T20:05:42,51.03,shopping,amazon,0
txn_4851159,2025-10-27T22:13:42,1416.4,rent,starbucks,0
txn_5725805,2025-10-27T22:56:42,8.86,groceries,local_restaurant,0
txn_2980533,2025-10-28T03:06:42,89.31,utilities,target,0
txn_9191528,2025-10-28T03:20:42,15.53,dining,local_restaurant,0
txn_2069077,2025-10-28T03:25:42,83.39,entertainment,local_restaurant,0
txn_9843133,2025-10-28T04:26:42,23.25,entertainment,uber,0
txn_6008029,2025-10-28T06:24:42,84.28,utilities,amazon,0
txn_7835991,2025-10-28T08:22:42,29.58,dining,walmart,0
txn_5557659,2025-10-28T09:59:42,110.69,utilities,starbucks,0
txn_4348549,2025-10-28T10:00:42,5.51,dining,walmart,0
txn_7557734,2025-10-28T11:25:42,23.98,entertainment,netflix,0
txn_8189475,2025-10-28T11:42:42,104.65,utilities,local_restaurant,0
txn_7363395,2025-10-28T12:07:42,128.44,utilities,amazon,0
txn_5364123,2025-10-28T12:13:42,24.57,groceries,amazon,0
txn_3662851,2025-10-28T12:48:42,12.47,groceries,local_restaurant,0
txn_5539993,2025-10-28T13:04:42,10.67,dining,netflix,0
txn_2765864,2025-10-28T13:11:42,10.19,groceries,target,0
txn_9564034,2025-10-28T15:08:42,28.39,shopping,netflix,0
txn_2087241,2025-10-28T15:52:42,8.19,groceries,starbucks,0
txn_9366339,2025-10-28T18:09:42,18.76,groceries,netflix,0
txn_2980115,2025-10-28T18:23:42,36.38,entertainment,uber,0
txn_4607469,2025-10-28T19:12:42,77.72,utilities,netflix,0
txn_6056093,2025-10-28T20:06:42,1539.46,rent,uber,0
txn_2094526,2025-10-28T20:20:42,23.64,entertainment,netflix,0
txn_2151454,2025-10-28T21:29:42,24.4,shopping,target,0
txn_4891151,2025-10-28T21:57:42,20.32,groceries,starbucks,0
txn_8291916,2025-10-28T22:26:42,1217.0,rent,netflix,0
txn_4530843,2025-10-28T22:43:42,15.13,shopping,uber,0
txn_7718714,2025-10-28T23:16:42,43.12,shopping,amazon,0
txn_4527452,2025-10-29T00:26:42,63.95,utilities,uber,0
txn_6287267,2025-10-29T01:03:42,1231.21,rent,walmart,0
txn_4367663,2025-10-29T01:43:42,11.7,entertainment,target,0
txn_9333648,2025-10-29T02:01:42,1329.07,rent,target,0
txn_7090644,2025-10-29T03:16:42,14.9,shopping,uber,0
txn_7867273,2025-10-29T03:40:42,7.99,shopping,uber,0
txn_8879689,2025-10-29T04:13:42,14.73,entertainment,local_restaurant,0
txn_9982590,2025-10-29T05:41:42,46.68,shopping,local_restaurant,0
txn_2985686,2025-10-29T06:14:42,91.75,utilities,uber,0
txn_2574498,2025-10-29T07:43:42,134.87,dining,target,0
txn_5754417,2025-10-29T08:09:42,17.03,groceries,starbucks,0
txn_8091221,2025-10-29T08:17:42,4.64,entertainment,netflix,0
txn_6168660,2025-10-29T08:19:42,57.88,utilities,local_restaurant,0
txn_1509973,2025-10-29T08:19:42,28.51,groceries,local_restaurant,0
txn_2768407,2025-10-29T08:31:42,1681.59,rent,uber,0
txn_3303536,2025-10-29T09:25:42,70.02,shopping,walmart,0
txn_2313981,2025-10-29T10:01:42,1303.75,rent,starbucks,0
txn_7105195,2025-10-29T10:22:42,17243.07,rent,local_restaurant,1
txn_3710527,2025-10-29T10:26:42,15.37,entertainment,target,0
txn_3473055,2025-10-29T11:52:42,104.54,utilities,amazon,0
txn_1926210,2025-10-29T12:28:42,85.71,utilities,netflix,0
txn_3614273,2025-10-29T13:36:42,17.55,shopping,starbucks,0
txn_9768023,2025-10-29T14:26:42,9.1,shopping,local_restaurant,0
txn_5763455,2025-10-29T16:03:42,14.33,dining,starbucks,0
txn_5395048,2025-10-29T16:11:42,66.56,dining,amazon,0
txn_6623716,2025-10-29T18:40:42,14.15,groceries,target,0
txn_7116658,2025-10-29T22:44:42,25.08,entertainment,amazon,0
txn_9734143,2025-10-30T00:35:42,1661.82,rent,amazon,0
txn_8664749,2025-10-30T02:25:42,112.98,utilities,netflix,0
txn_6214570,2025-10-30T02:27:42,79.21,dining,walmart,0
txn_4901848,2025-10-30T02:28:42,119.41,entertainment,local_restaurant,0
txn_9335948,2025-10-30T02:50:42,14.29,groceries,local_restaurant,0
txn_6617818,2025-10-30T02:53:42,16.63,entertainment,uber,0
txn_3662679,2025-10-30T03:17:42,24.83,groceries,netflix,0
txn_6448258,2025-10-30T03:17:42,105.12,utilities,walmart,0
txn_5081010,2025-10-30T03:24:42,24.76,groceries,uber,0
txn_8799282,2025-10-30T03:33:42,12.94,shopping,amazon,0
txn_2628932,2025-10-30T03:48:42,14.42,groceries,amazon,0
txn_8762789,2025-10-30T04:25:42,1697.65,rent,uber,0
txn_6778254,2025-10-30T05:10:42,0.48,groceries,target,1
txn_6002281,2025-10-30T05:19:42,1376.04,rent,local_restaurant,0
txn_1220075,2025-10-30T05:32:42,18.97,shopping,starbucks,0
txn_3655844,2025-10-30T05:42:42,7.42,entertainment,walmart,0
txn_8739648,2025-10-30T07:19:42,0.04,utilities,amazon,1
txn_6164441,2025-10-30T10:16:42,72.14,entertainment,amazon,0
txn_2318660,2025-10-30T12:01:42,22.19,groceries,target,0
txn_2886522,2025-10-30T12:03:42,18.19,entertainment,target,0
txn_9205703,2025-10-30T12:37:42,1672.62,rent,local_restaurant,0
txn_7892923,2025-10-30T12:38:42,3.31,entertainment,starbucks,0
txn_4812678,2025-10-30T12:40:42,6.64,entertainment,amazon,0
txn_4983935,2025-10-30T13:09:42,36.42,shopping,walmart,0
txn_8173625,2025-10-30T13:22:42,132.62,utilities,uber,0
txn_1268449,2025-10-30T14:57:42,1310.22,rent,target,0
txn_1723414,2025-10-30T16:09:42,0.71,utilities,target,1
txn_4970844,2025-10-30T16:49:42,49.3,dining,starbucks,0
txn_7672402,2025-10-30T17:31:42,44.56,entertainment,amazon,0
txn_8622250,2025-10-30T18:28:42,1506.35,rent,local_restaurant,0
txn_5761903,2025-10-30T20:03:42,75.52,utilities,walmart,0
txn_8999231,2025-10-30T20:54:42,32.45,groceries,uber,0
txn_4827810,2025-10-30T22:03:42,5.36,shopping,local_restaurant,0
txn_2905826,2025-10-30T23:05:42,17.75,entertainment,netflix,0
txn_9602537,2025-10-31T01:26:42,56.9,groceries,target,0
txn_3811663,2025-10-31T01:47:42,15.38,groceries,target,0
txn_8704694,2025-10-31T04:46:42,1389.82,rent,target,0
txn_2443831,2025-10-31T05:48:42,116.46,utilities,amazon,0
txn_2401053,2025-10-31T06:14:42,126.34,utilities,netflix,0
txn_8648878,2025-10-31T06:40:42,21.3,shopping,uber,0
txn_9024967,2025-10-31T06:43:42,35.35,entertainment,walmart,0
txn_1395462,2025-10-31T11:25:42,15.5,groceries,target,0
txn_5511681,2025-10-31T11:26:42,23.08,dining,amazon,0
txn_8388316,2025-10-31T11:53:42,5.51,shopping,local_restaurant,0
txn_4905856,2025-10-31T12:17:42,117.91,utilities,uber,0
txn_7696630,2025-10-31T12:54:42,169.95,groceries,uber,0
txn_2805468,2025-10-31T12:58:42,70.64,utilities,uber,0
txn_2844053,2025-10-31T13:11:42,11.12,shopping,amazon,0
txn_1675423,2025-10-31T15:11:42,29.88,entertainment,uber,0
txn_7686089,2025-10-31T16:08:42,1628.54,rent,netflix,0
txn_6848182,2025-10-31T16:40:42,14.97,dining,walmart,0
txn_3026393,2025-10-31T16:59:42,239.52,groceries,target,0
txn_2711902,2025-10-31T17:00:42,7413.43,groceries,local_restaurant,1
txn_7604858,2025-10-31T20:07:42,13.01,entertainment,local_restaurant,0
txn_4900636,2025-11-01T00:27:42,135.83,utilities,netflix,0
txn_7964971,2025-11-01T01:13:42,23.32,shopping,starbucks,0
txn_8688466,2025-11-01T02:20:42,13.0,shopping,target,0
txn_6757662,2025-11-01T02:51:42,11.1,dining,walmart,0
txn_5274279,2025-11-01T03:00:42,7.33,dining,walmart,0
txn_9571632,2025-11-01T03:46:42,1424.2,rent,amazon,0
txn_5807971,2025-11-01T04:48:42,124.6,utilities,amazon,0
txn_9573736,2025-11-01T05:37:42,16.03,shopping,starbucks,0
txn_6861546,2025-11-01T05:56:42,22.78,dining,netflix,0
txn_6292681,2025-11-01T06:19:42,41.98,shopping,starbucks,0
txn_6032295,2025-11-01T08:03:42,1714.57,rent,starbucks,0
txn_2351170,2025-11-01T08:30:42,0.42,groceries,target,1
txn_7379022,2025-11-01T09:24:42,20.69,shopping,target,0
txn_9752863,2025-11-01T09:36:42,13.61,shopping,netflix,0
txn_2362270,2025-11-01T11:21:42,1863.95,rent,walmart,0
txn_8792257,2025-11-01T13:32:42,29.22,entertainment,target,0
txn_8259654,2025-11-01T14:23:42,131.43,utilities,target,0
txn_9372274,2025-11-01T14:56:42,1524.52,rent,netflix,0
txn_9914438,2025-11-01T15:12:42,76.73,dining,starbucks,0
txn_4338442,2025-11-01T16:07:42,1479.23,rent,uber,0
txn_2574171,2025-11-01T19:38:42,1338.74,rent,amazon,0
txn_4657517,2025-11-01T20:18:42,1496.67,rent,starbucks,0
txn_1572242,2025-11-01T20:46:42,109.4,utilities,netflix,0
txn_5898000,2025-11-01T22:06:42,90.95,utilities,target,0
txn_5210563,2025-11-01T22:14:42,1317.08,rent,local_restaurant,0
txn_2160685,2025-11-01T22:48:42,107.88,utilities,uber,0
txn_2341814,2025-11-01T23:42:42,13.15,entertainment,uber,0
txn_4415871,2025-11-02T03:51:42,12.59,shopping,walmart,0
txn_6486429,2025-11-02T04:29:42,9.36,shopping,local_restaurant,0
txn_6893309,2025-11-02T07:52:42,10.13,groceries,amazon,0
txn_1802767,2025-11-02T08:30:42,1437.19,rent,amazon,0
txn_9897515,2025-11-02T09:42:42,8.83,dining,walmart,0
txn_3088618,2025-11-02T09:55:42,63.01,entertainment,amazon,0
txn_7943408,2025-11-02T10:37:42,0.27,rent,target,1
txn_6752613,2025-11-02T10:47:42,28.48,dining,starbucks,0
txn_2633051,2025-11-02T11:58:42,15154.96,dining,starbucks,1
txn_9990307,2025-11-02T12:55:42,9.96,shopping,netflix,0
txn_6968147,2025-11-02T13:22:42,28.27,groceries,amazon,0
txn_8495001,2025-11-02T13:25:42,20.99,groceries,netflix,0
txn_6787749,2025-11-02T14:06:42,10.62,entertainment,amazon,0
txn_9122836,2025-11-02T14:29:42,11.53,dining,netflix,0
txn_7407896,2025-11-02T14:52:42,2068.69,rent,uber,0
txn_5203887,2025-11-02T14:59:42,113.5,utilities,netflix,0
txn_5617096,2025-11-02T15:29:42,9.29,entertainment,netflix,0
txn_8522668,2025-11-02T15:30:42,25.54,groceries,walmart,0
txn_9792270,2025-11-02T15:57:42,37.39,dining,netflix,0
txn_1274101,2025-11-02T16:38:42,14.18,groceries,target,0
txn_7467552,2025-11-02T17:20:42,21.31,shopping,uber,0
txn_9120805,2025-11-02T19:16:42,1320.72,rent,target,0
txn_2599333,2025-11-02T20:25:42,93.14,utilities,uber,0
txn_7252654,2025-11-02T20:56:42,1355.85,rent,local_restaurant,0
txn_2802466,2025-11-02T22:44:42,87.27,utilities,netflix,0
txn_2732142,2025-11-02T22:50:42,8.59,groceries,local_restaurant,0
txn_8718553,2025-11-03T00:22:42,4.66,groceries,local_restaurant,0
txn_3061892,2025-11-03T00:26:42,1854.54,rent,uber,0
txn_7138708,2025-11-03T00:29:42,30.7,dining,local_restaurant,0
txn_3692205,2025-11-03T02:07:42,29.83,dining,local_restaurant,0
txn_7576223,2025-11-03T02:41:42,1.11,entertainment,target,0
txn_5501706,2025-11-03T04:13:42,54.67,groceries,netflix,0
txn_8984811,2025-11-03T04:41:42,9.63,groceries,starbucks,0
txn_2014712,2025-11-03T07:26:42,125.37,utilities,netflix,0
txn_2734428,2025-11-03T08:18:42,9.95,groceries,uber,0
txn_9140193,2025-11-03T10:48:42,16130.58,groceries,target,1
txn_2681056,2025-11-03T11:19:42,14.14,shopping,starbucks,0
txn_9943742,2025-11-03T12:34:42,35.17,groceries,target,0
txn_4812661,2025-11-03T13:39:42,83.77,utilities,amazon,0
txn_9994359,2025-11-03T13:41:42,14.76,groceries,local_restaurant,0
txn_5086200,2025-11-03T13:50:42,30.7,groceries,netflix,0
txn_7198169,2025-11-03T14:24:42,7.02,shopping,uber,0
txn_1168183,2025-11-03T15:42:42,89.15,utilities,walmart,0
txn_7956530,2025-11-03T16:03:42,1612.31,rent,target,0
txn_1122809,2025-11-03T16:27:42,30.03,groceries,netflix,0
txn_4132118,2025-11-03T16:47:42,5.32,groceries,target,0
txn_6302545,2025-11-03T17:23:42,7.83,groceries,local_restaurant,0
txn_9552641,2025-11-03T19:54:42,22.1,groceries,uber,0
txn_3141756,2025-11-03T21:30:42,0.78,utilities,netflix,1
txn_9463082,2025-11-04T01:23:42,20.77,dining,amazon,0
txn_3878117,2025-11-04T01:24:42,24.55,utilities,amazon,0
txn_9912717,2025-11-04T01:58:42,0.21,groceries,target,1
txn_5159962,2025-11-04T02:25:42,13.97,entertainment,target,0
txn_2035839,2025-11-04T02:52:42,11.39,entertainment,starbucks,0
txn_9322071,2025-11-04T03:54:42,91.8,utilities,netflix,0
txn_5960951,2025-11-04T05:08:42,3.96,entertainment,uber,0
txn_9927377,2025-11-04T05:26:42,63.54,dining,amazon,0
txn_8505440,2025-11-04T05:51:42,1806.51,rent,walmart,0
txn_5556053,2025-11-04T06:26:42,17604.91,entertainment,target,1
txn_4036381,2025-11-04T06:32:42,4.69,shopping,netflix,0
txn_2315823,2025-11-04T06:55:42,36.23,shopping,amazon,0
txn_7691409,2025-11-04T07:05:42,15.04,dining,target,0
txn_2546908,2025-11-04T07:42:42,8.78,entertainment,uber,0
txn_3619468,2025-11-04T07:44:42,11.54,groceries,starbucks,0
txn_5407577,2025-11-04T08:35:42,1741.47,rent,local_restaurant,0
txn_5641286,2025-11-04T08:39:42,9.92,groceries,local_restaurant,0
txn_2010405,2025-11-04T08:53:42,21.7,shopping,local_restaurant,0
txn_6585941,2025-11-04T08:53:42,153.55,utilities,uber,0
txn_4891082,2025-11-04T09:31:42,10238.31,groceries,target,1
txn_8611930,2025-11-04T10:03:42,93.69,utilities,netflix,0
txn_5817842,2025-11-04T11:17:42,56.26,shopping,walmart,0
txn_2391819,2025-11-04T13:23:42,8.4,shopping,target,0
txn_1306160,2025-11-04T14:54:42,18.08,shopping,amazon,0
txn_4083761,2025-11-04T15:27:42,39.77,entertainment,netflix,0
txn_4889719,2025-11-04T17:18:42,11.15,shopping,amazon,0
txn_2461189,2025-11-04T17:20:42,20.59,shopping,netflix,0
txn_3866757,2025-11-04T18:36:42,120.82,utilities,walmart,0
txn_6081502,2025-11-04T18:41:42,1678.59,rent,starbucks,0
txn_3792199,2025-11-04T18:42:42,11.6,entertainment,walmart,0
txn_8982789,2025-11-04T18:56:42,11.33,shopping,amazon,0
txn_6469896,2025-11-04T19:03:42,21.83,dining,target,0
txn_9379595,2025-11-04T19:20:42,1329.89,rent,local_restaurant,0
txn_4220250,2025-11-04T19:44:42,61.61,shopping,target,0
txn_5325773,2025-11-04T21:31:42,25.52,dining,uber,0
txn_9707808,2025-11-04T22:52:42,13.27,shopping,amazon,0
txn_3555304,2025-11-04T23:09:42,29.99,shopping,local_restaurant,0
txn_6899960,2025-11-04T23:14:42,118.12,utilities,amazon,0
txn_8192561,2025-11-05T02:46:42,1697.5,rent,target,0
txn_3231785,2025-11-05T05:29:42,40.86,entertainment,uber,0
txn_2786852,2025-11-05T05:45:42,92.79,utilities,local_restaurant,0
txn_3833437,2025-11-05T07:52:42,65.93,utilities,amazon,0
txn_6340023,2025-11-05T08:00:42,1520.93,rent,local_restaurant,0
txn_2841041,2025-11-05T08:20:42,13.14,dining,netflix,0
txn_4763122,2025-11-05T09:17:42,1725.35,rent,target,0
txn_2935740,2025-11-05T09:18:42,1575.44,rent,starbucks,0
txn_7441573,2025-11-05T10:10:42,60.34,groceries,walmart,0
txn_2347070,2025-11-05T10:56:42,0.27,rent,uber,1
txn_9548674,2025-11-05T11:01:42,123.72,utilities,uber,0
txn_6434877,2025-11-05T11:32:42,8.02,entertainment,netflix,0
txn_7200842,2025-11-05T11:40:42,28.09,groceries,amazon,0
txn_5501299,2025-11-05T12:12:42,1452.94,rent,starbucks,0
txn_6325568,2025-11-05T13:02:42,19.95,shopping,target,0
txn_8986378,2025-11-05T15:27:42,14.97,shopping,netflix,0
txn_2909803,2025-11-05T16:29:42,19.82,groceries,local_restaurant,0
txn_3188157,2025-11-05T21:14:42,40.13,groceries,amazon,0
txn_6717578,2025-11-05T21:45:42,70.02,entertainment,target,0
txn_4719931,2025-11-05T23:39:42,67.8,entertainment,starbucks,0
txn_3922889,2025-11-05T23:42:42,156.6,utilities,netflix,0
txn_6856600,2025-11-06T03:10:42,15.57,groceries,walmart,0
txn_1743088,2025-11-06T04:25:42,24.32,groceries,target,0
txn_4544450,2025-11-06T04:26:42,133.19,dining,local_restaurant,0
txn_2722316,2025-11-06T04:45:42,62.13,utilities,starbucks,0
txn_2031306,2025-11-06T05:05:42,12.59,groceries,walmart,0
txn_8011612,2025-11-06T05:22:42,26.76,groceries,target,0
txn_9985826,2025-11-06T06:55:42,14.09,dining,netflix,0
txn_7383058,2025-11-06T06:56:42,118.39,utilities,walmart,0
txn_6052039,2025-11-06T07:05:42,1388.78,rent,netflix,0
txn_1392467,2025-11-06T07:27:42,13.4,dining,target,0
txn_8747824,2025-11-06T09:00:42,22.16,dining,local_restaurant,0
txn_9831175,2025-11-06T09:12:42,39.68,shopping,local_restaurant,0
txn_8718742,2025-11-06T09:41:42,1813.3,rent,amazon,0
txn_5243780,2025-11-06T09:47:42,70.46,utilities,amazon,0
txn_7998974,2025-11-06T10:05:42,138.35,utilities,uber,0
txn_4766912,2025-11-06T12:50:42,21.15,dining,target,0
txn_9362089,2025-11-06T13:22:42,9.92,dining,netflix,0
txn_8466124,2025-11-06T13:37:42,53.71,utilities,amazon,0
txn_9474195,2025-11-06T14:40:42,13.81,shopping,target,0
